dtw_distance
54.57514975965023
54.42875702679157
53.82218166440725
55.56815826892853
54.37679173797369
51.76531806588173
55.906469129025936
56.90967087447643
54.16570533812046
51.26811204850674
56.37124475091696
56.05358078330755
57.731676049530506
58.67008012533188
58.026896983385086
58.56080390512943
58.353836826980114
53.55966414511204
55.60488931834698
56.10696714371443
55.13777832686901
53.17870061099529
56.28916195780039
62.50967586785555
58.240276373922825
53.85007370263338
55.47185441106558
59.8860392794013
57.43105515092611
55.684119902551174
55.46619278937578
63.175523459911346
57.22411338984966
58.21544690057635
56.97435659170151
64.15668749809265
55.81818361580372
58.04557057470083
56.60596876591444
59.24780982360244
60.19130203872919
56.03633122891188
58.92926210165024
56.11494618654251
58.31363124400377
54.5057348459959
61.61050060391426
61.0825764387846
57.46267832070589
54.97724199295044
56.10170955955982
58.04684257507324
58.002982661128044
57.84397276490927
59.92088378965855
56.46387530118227
53.774299040436745
59.333028092980385
57.31501091271639
58.109191939234734
56.04775442183018
54.33870989829302
59.13503848016262
56.47974507510662
62.35667174309492
54.30701656639576
56.62705533206463
57.022215478122234
57.880325615406036
54.658581241965294
58.68477325886488
56.48095455020666
57.962896555662155
56.63530460745096
56.91943449527025
61.46412132680416
56.542737640440464
58.81400665640831
56.21302791684866
57.97401011735201
62.02821706235409
58.384335577487946
58.22500440105796
55.17183994501829
62.246449425816536
56.377184465527534
64.12217688560486
56.36314419656992
54.965444311499596
58.213544718921185
55.78951068222523
54.42070424556732
56.475862205028534
59.015741392970085
57.57327822595835
56.27745880186558
50.86403264850378
54.74082162976265
56.89367885887623
55.66309289634228
